Target lang,Transfer lang,Accuracy,Rank,Accuracy level,Word overlap,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,GENETIC,SYNTACTIC,FEATURAL,PHONOLOGICAL,INVENTORY,GEOGRAPHIC
da,ro,61.44,13,17,0.203531877,8795,565,15.56637168141593,0.167303215,0.341614287,0.26036217844083326,0.8889,0.5096,0.7106,0.6409999999999999,0.6552,0.0702
da,hr,60.7,16,14,0.20303302399999998,7832,565,13.861946902654868,0.216688845,0.341614287,0.13373027523943284,0.875,0.738,0.9193,0.0002,0.6832,0.0599
da,ar,36.08,27,3,0.09877282300000001,6984,565,12.361061946902655,0.10339868099999999,0.341614287,0.4862598013061325,1.0,0.6629,0.8082,0.0002,0.0,1.0
da,lv,61.09,15,15,0.16851242100000002,6475,565,11.460176991150442,0.268650981,0.341614287,0.04561807519522852,0.75,0.5339,0.6089,0.5922,0.0,0.0478
da,he,38.16,26,4,0.14955602099999998,5725,565,10.132743362831858,0.117344567,0.341614287,0.43099202163560163,1.0,0.63,0.7271,0.0002,0.7028,0.1663
da,uk,61.44,13,17,0.151351891,5090,565,9.008849557522124,0.31926283,0.341614287,0.004280944777089286,0.8333,0.5096,0.6851,0.0002,0.6737,0.0637
da,id,51.11,22,8,0.178988327,5036,565,8.913274336283186,0.197096308,0.341614287,0.17896648492917536,1.0,0.6102,0.7686,0.5687,0.669,0.5664
da,sv,69.14,2,28,0.37064751100000004,4807,565,8.507964601769912,0.193727962,0.341614287,0.1874062120749537,0.2857,0.3291,0.6537,0.0002,0.6153,0.0364
da,zh,41.79,24,6,0.130599621,4497,565,7.95929203539823,0.178585916,0.341614287,0.22774787167997812,1.0,0.6629,0.8082,0.0002,0.0,1.0
sv,cs,65.49,8,22,0.178142023,114304,1219,93.76866283839213,0.091965586,0.251607204,0.40257434807530024,0.8571,0.5661,0.5713,0.0002,0.573,0.0556
sv,ru,63.94,12,18,0.109338961,55398,1219,45.44544708777686,0.123916395,0.251607204,0.2575568670914048,0.8,0.5616,0.6058,0.6162,0.578,0.1651
sv,no,79.52,1,29,0.450458851,34170,1219,28.031173092698932,0.106159434,0.251607204,0.3341704094629309,0.3333,0.4531,0.7023,0.0002,0.6153,0.0206
sv,es,66.28,6,24,0.164057516,31546,1219,25.878589007383102,0.07918718599999999,0.251607204,0.4696012334016684,0.9231,0.5176,0.6137,0.5922,0.6215,0.1252
sv,ko,19.26,29,1,0.104922216,30426,1219,24.95980311730927,0.294432976,0.251607204,0.028971051475662087,1.0,0.6782,0.6111,0.6409999999999999,0.5026,0.374
sv,et,58.43,20,10,0.12337439300000001,23460,1219,19.245283018867923,0.221928097,0.251607204,0.013914112670992166,1.0,0.535,0.74,0.0002,0.6153,0.0153
sv,pl,56.91,21,9,0.128870786,22646,1219,18.57752255947498,0.223329008,0.251607204,0.012631567795341319,0.8333,0.5777,0.5891,0.6162,0.5444,0.0444
sv,nl,68.49,4,26,0.19291357899999997,19452,1219,15.957342083675144,0.133302703,0.251607204,0.22108353131233674,0.7,0.3625,0.4276,0.0002,0.46,0.0578
sv,pt,63.55,13,17,0.15664720000000001,19763,1219,16.212469237079574,0.09546069800000001,0.251607204,0.38513979788364766,0.9333,0.4744,0.4869,0.0002,0.493,0.1231
sv,la,45.74,24,6,0.01967905,17140,1219,14.060705496308449,0.158874645,0.251607204,0.135837082655773,0.8333,0.6247,0.7852,0.0002,0.6153,0.1009
sv,fr,66.19,7,23,0.153751779,16032,1219,13.151763740771123,0.118520741,0.251607204,0.27978319345191516,0.9375,0.4441,0.5108,0.5456,0.4845,0.0823
sv,de,66.63,5,25,0.15483142800000002,14613,1219,11.987694831829367,0.187631727,0.251607204,0.06465184484910332,0.5714,0.4338,0.4778,0.5456,0.426,0.0639
sv,hi,32.35,27,3,0.101732345,14963,1219,12.27481542247744,0.060393443,0.251607204,0.577553399170976,0.875,0.6458,0.6042,0.5922,0.5473,0.2968
sv,ca,62.87,15,15,0.176915149,14832,1219,12.167350287120591,0.07401331900000001,0.251607204,0.498207054132738,0.9091,0.4544,0.5281,0.6162,0.5094,0.1104
sv,it,64.73,10,20,0.155420327,13685,1219,11.226415094339623,0.102554534,0.251607204,0.3509404080720749,0.9,0.5145,0.5346,0.0002,0.5422,0.0945
sv,en,72.94,2,28,0.148255386,14545,1219,11.931911402789172,0.09615563199999999,0.251607204,0.38171927746563916,0.7,0.4235,0.5233,0.5687,0.5242,0.0676
sv,fi,50.48,22,8,0.124846641,13581,1219,11.14109926168991,0.302519355,0.251607204,0.040944610943780574,1.0,0.5288,0.5237,0.5687,0.4418,0.0347
sv,bg,63.28,14,16,0.104774991,10022,1219,8.22149302707137,0.201446082,0.251607204,0.03974553443929086,0.8571,0.4537,0.5382,0.6162,0.5343,0.0949
sv,sl,61.44,17,13,0.129655985,9290,1219,7.621000820344545,0.237767323,0.251607204,0.003025649164886208,0.8333,0.5555,0.5296,0.0002,0.5107,0.0757
sv,sk,58.66,19,11,0.120429896,9543,1219,7.828547990155865,0.261917468,0.251607204,0.0016791652122757398,0.8333,0.6409999999999999,0.6463,0.0002,0.6153,0.0627
sv,ro,65.21,9,21,0.140207096,8795,1219,7.2149302707137,0.167303215,0.251607204,0.11226647995860256,0.8889,0.4848,0.5561,0.6409999999999999,0.551,0.0778
sv,hr,64.56,11,19,0.143446042,7832,1219,6.424938474159147,0.216688845,0.251607204,0.01926023173306653,0.875,0.7532,0.6281,0.0002,0.5660000000000001,0.0811
sv,ar,32.29,28,2,0.07739117599999999,6984,1219,5.729286300246104,0.10339868099999999,0.251607204,0.3469766224818933,1.0,0.6409999999999999,0.6463,0.0002,0.6153,1.0
sv,lv,60.49,18,12,0.115816852,6475,1219,5.311730926989336,0.268650981,0.251607204,0.004588656447159305,0.75,0.593,0.8018,0.5922,0.6153,0.0261
sv,he,36.78,26,4,0.10227217,5725,1219,4.696472518457752,0.117344567,0.251607204,0.2847503077998001,1.0,0.5628,0.6025,0.0002,0.6144,0.1723
sv,uk,62.84,16,14,0.103253668,5090,1219,4.175553732567678,0.31926283,0.251607204,0.07230389450701911,0.8333,0.5145,0.5231,0.0002,0.5227,0.0684
sv,id,50.13,23,7,0.126269814,5036,1219,4.131255127153405,0.197096308,0.251607204,0.04693755875209609,1.0,0.5538,0.5803,0.5687,0.5303,0.5417
sv,da,70.97,3,27,0.36286008700000005,4947,1219,4.058244462674323,0.203165045,0.251607204,0.03706814373193287,0.2857,0.3291,0.6537,0.0002,0.6153,0.0364
sv,zh,45.32,25,5,0.10178142,4497,1219,3.6890894175553735,0.178585916,0.251607204,0.08422729141489955,1.0,0.6409999999999999,0.6463,0.0002,0.6153,1.0
zh,cs,13.14,10,20,0.145937396,114304,500,228.608,0.091965586,0.33757908799999997,0.5293627815779175,1.0,0.6555,0.6878,0.0002,0.6784,1.0
zh,ru,11.88,16,14,0.143939394,55398,500,110.796,0.123916395,0.33757908799999997,0.40059573826011907,1.0,0.5654,0.6364,0.6162,0.688,1.0
zh,no,21.85,1,29,0.143273393,34170,500,68.34,0.106159434,0.33757908799999997,0.4699475704706116,1.0,0.718,0.838,0.0002,0.0,1.0
zh,es,13.07,11,19,0.149017649,31546,500,63.092,0.07918718599999999,0.33757908799999997,0.5858773740903327,1.0,0.5588,0.629,0.5922,0.6832,1.0
zh,ko,8.02,26,4,0.14743589699999998,30426,500,60.852,0.294432976,0.33757908799999997,0.016335493601227886,1.0,0.5654,0.6315,0.6409999999999999,0.6737,1.0
zh,et,17.17,3,27,0.139277389,23460,500,46.92,0.221928097,0.33757908799999997,0.11736744379340586,1.0,0.6555,0.8043,0.0002,0.0,1.0
zh,pl,10.3,21,9,0.12345987300000001,22646,500,45.292,0.223329008,0.33757908799999997,0.11454125956340318,1.0,0.599,0.6339,0.6162,0.6597,1.0
zh,nl,11.62,17,13,0.143106893,19452,500,38.904,0.133302703,0.33757908799999997,0.3661721046930108,1.0,0.6338,0.6389,0.0002,0.6068,1.0
zh,pt,11.28,18,12,0.145854146,19763,500,39.526,0.09546069800000001,0.33757908799999997,0.5144041736118398,1.0,0.6128,0.6463,0.0002,0.6328,1.0
zh,la,8.58,25,5,0.0001665,17140,500,34.28,0.158874645,0.33757908799999997,0.2802332278727118,1.0,0.6555,0.8043,0.0002,0.0,1.0
zh,fr,9.28,22,8,0.146853147,16032,500,32.064,0.118520741,0.33757908799999997,0.4210838075181676,1.0,0.5721,0.5862,0.5456,0.6025,1.0
zh,de,13.9,7,23,0.146853147,14613,500,29.226,0.187631727,0.33757908799999997,0.1972997715827321,1.0,0.5788,0.5956,0.5456,0.6153,1.0
zh,hi,8.87,23,7,0.125124875,14963,500,29.926,0.060393443,0.33757908799999997,0.674202562876847,1.0,0.5788,0.5563,0.5922,0.5363,1.0
zh,ca,10.98,19,11,0.13977689,14832,500,29.664,0.07401331900000001,0.33757908799999997,0.6095747072326986,1.0,0.6629,0.6488,0.6162,0.6461,1.0
zh,it,10.7,20,10,0.142773893,13685,500,27.37,0.102554534,0.33757908799999997,0.48470266021778796,1.0,0.6059,0.6667,0.0002,0.6737,1.0
zh,en,12.7,12,18,0.13844488800000002,14545,500,29.09,0.09615563199999999,0.33757908799999997,0.5114555010179545,1.0,0.5654,0.5839,0.5687,0.5983,1.0
zh,fi,13.91,6,24,0.14169164199999998,13581,500,27.162,0.302519355,0.33757908799999997,0.010786142102303201,1.0,0.5721,0.6145,0.5687,0.6506,1.0
zh,bg,12.3,15,15,0.134032634,10022,500,20.044,0.201446082,0.33757908799999997,0.1626206893606704,1.0,0.6059,0.6266,0.6162,0.6416,1.0
zh,sl,13.42,9,21,0.133366633,9290,500,18.58,0.237767323,0.33757908799999997,0.08742032157316944,1.0,0.6409999999999999,0.6771,0.0002,0.669,1.0
zh,sk,13.8,8,22,0.12037962,9543,500,19.086,0.261917468,0.33757908799999997,0.050234282138179605,1.0,0.0002,0.0,0.0002,0.0,1.0
zh,ro,8.65,24,6,0.141441891,8795,500,17.59,0.167303215,0.33757908799999997,0.2544222916050628,1.0,0.6059,0.6364,0.6409999999999999,0.6552,1.0
zh,hr,12.68,13,17,0.13344988300000002,7832,500,15.664,0.216688845,0.33757908799999997,0.12824233885445435,1.0,0.8705,0.7551,0.0002,0.6832,1.0
zh,ar,1.84,29,1,0.082584083,6984,500,13.968,0.10339868099999999,0.33757908799999997,0.4812270616818761,1.0,0.0002,0.0,0.0002,0.0,1.0
zh,lv,15.79,5,25,0.12937062900000001,6475,500,12.95,0.268650981,0.33757908799999997,0.041690934679151,1.0,0.6338,0.7583,0.5922,0.0,1.0
zh,he,4.59,28,2,0.13028638,5725,500,11.45,0.117344567,0.33757908799999997,0.4256177359050746,1.0,0.5391,0.6564,0.0002,0.7028,1.0
zh,uk,12.44,14,16,0.13311688300000002,5090,500,10.18,0.31926283,0.33757908799999997,0.002943895796744978,1.0,0.6059,0.6667,0.0002,0.6737,1.0
zh,id,4.98,27,3,0.144105894,5036,500,10.072,0.197096308,0.33757908799999997,0.17317895496257676,1.0,0.6197,0.6413,0.5687,0.669,1.0
zh,da,16.06,4,26,0.13036963,4947,500,9.894,0.203165045,0.33757908799999997,0.1585397676912308,1.0,0.6629,0.8082,0.0002,0.0,1.0
zh,sv,18.38,2,28,0.131202131,4807,500,9.614,0.193727962,0.33757908799999997,0.1815831142722718,1.0,0.6409999999999999,0.6463,0.0002,0.6153,1.0
